Id,FIPS_State,Title,Description,Start_Date,End_Date,End_Date_Known,Post_Date,Level,State,State_Abbr,IsPositive,Agriculture,Business_And_Industry,Energy,Fire,Plants_And_Wildlife,Relief_Response_And_Restrictions,Society_And_Public_Health,Tourism_And_Recreation,Water_Supply_And_Quality,Total,FREQUENCY,Impact Source,x,y
56322,6,U.S. fire activity in 2021 exceeding the historic level seen in 2020,"Wildfire activity this year was already outpacing the historic fire activity seen in 2020, leading U.S. wildfire managers to look at shifting from seasonal to full-time firefighting crews to cope with the increase.  So far in 2021, fires have burned more than 2,000 square miles.
Associated Press (N.Y.), June 25, 2021",1/1/2021,6/25/2021,reported,6/27/2021,State,California,CA,0,0,0,0,1,0,1,0,0,0,1,51,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56322,,
56323,6,U.S. national preparedness level increased to 4,"Officials at the National Interagency Fire Center in Boise increased the national preparedness level to 4 on a scale of 1 to 5, the second earliest since 1990.  
Associated Press (N.Y.), June 25, 2021",6/22/2021,7/22/2021,estimated,6/27/2021,State,California,CA,0,0,0,0,1,0,1,0,0,0,1,51,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56323,,
55280,6,Junior water rights holders in Northern California ordered to stop diverting,"The State Water Resources Control Board issued a directive on June 15 telling about 4,300 junior water rights holders from Fresno County north to the Oregon border to stop diverting water.  Affected areas included the Russian River watershed and the Scott River watershed in Siskiyou County.  The directive will likely be broadened before summer ends. 
Western Farm Press (Minneapolis, Minn.), June 17, 2021",6/15/2021,11/30/2021,reported,6/18/2021,State,California,CA,0,1,0,0,0,0,1,0,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/55280,,
55279,6,Hydropower production lower as reservoir levels fall in U.S. West,"Low water in Western reservoirs translates to the lower hydropower production.  In California, output has fallen to the lowest point in more than five years.  Nationwide, the U.S. Energy Information Administration expects electricity generation from conventional hydro sources to decrease by about 11% in 2021, compared to 2020.
In California, hydropower production was down about 40% in June, compared with June 2020, according to BloombergNEF.  PG&E, a large California utility, was holding back water to have enough for hydropower when the power demand increases with high temperatures.  
California’s hydropower output levels have not been so low since late 2015, according to the Energy Information Administration.  Eleven of the 12 largest reservoirs in the Golden State were considerably below normal.
Hydropower production at Hoover Dam on the Nevada-Arizona border was about 25% lower with the reservoir falling to historic lows.  
Bloomberg Green (N.Y.), June 15, 2021",1/1/2021,12/31/2021,reported,6/17/2021,State,California,CA,0,0,0,1,0,0,1,0,0,1,1,11,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/55279,,
54116,6,"Poor to very poor pasture, low hay stocks in Western U.S.","With U.S. pasture conditions being the worst ever for May in data dating back to 1995, 44 percent of pastures were reported in poor and very poor condition, affecting large parts of the West, the Great Plains and Southern Plains, where 60.6% of the total beef cow inventory resides.  
Total U.S. hay stocks for May 1 were 18.0 million tons, down 11.8 percent, compared to 2020, and are 13.7 percent lower than the five-year average from 2015-2019.  Some of the states with lowest hay stocks were Colorado, Kansas, Missouri, Nebraska and Texas.  
The beef cow slaughter has risen sharply.  Some herd liquidation was occurring and more was expected. 
AgWeb (Mexico, Mo.), May 17, 2021",5/17/2021,6/16/2021,estimated,5/22/2021,State,California,CA,0,1,0,0,0,1,0,0,0,0,1,18,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/54116,,
54092,6,Firefighting strategy for the West,"The firefighting strategy for the West this summer is to aggressively extinguish blazes as quickly as possible to prevent the fires from becoming megafires, per Interior Secretary Deb Haaland and Agriculture Secretary Tom Vilsack.  The Biden Administration plans to mitigate wildfire activity in the West by increasing the amount of land where tree thinning, controlled burns and other measures were taken to limit flammable material. 
This approach was taken in 2020 to avoid the need for large groups of firefighters amid the COVID-19 pandemic, but massive wildfires still occurred, including an unprecedented million-acre blaze in northern California.  
Associated Press News (New York, N.Y.), May 13, 2021",5/13/2021,12/31/2021,reported,5/14/2021,State,California,CA,0,0,0,0,1,0,1,0,0,0,1,11,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/54092,,
54002,6,Drought Relief Working Group to address water crisis in Western U.S.,"The Biden-Harris administration announced the formation of an Interagency Working Group to address worsening drought conditions in the West and support farmers, Tribes, and communities impacted by ongoing water shortages. The Working Group will be co-chaired by the Departments of the Interior and Agriculture to build upon existing resources to help coordinate across the federal government, working in partnership with state, local, and Tribal governments to address the needs of communities suffering from drought-related impacts.
The Working Group will work to identify immediate financial and technical assistance for impacted irrigators and Tribes.
U.S. Department of the Interior (Washington, D.C.), April 21, 2021",4/21/2021,12/31/2021,reported,4/22/2021,State,California,CA,0,1,0,0,0,1,1,0,0,1,1,12,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/54002,,
53959,6,Preparation for California fire season beginning earlier,"Cal Fire urged homeowners to create a defensible space around homes as drought covers much of California.  Crews will be brought in earlier in the season than previously, including specialized helicopter firefighters, according to a Cal Fire spokesman. 
KXTV-TV ABC 10 Sacramento (Calif.), April 12, 2021",4/12/2021,5/12/2021,estimated,4/15/2021,State,California,CA,0,0,0,0,1,0,1,0,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/53959,,
53937,6,California set aside $536 million for wildfire prevention,"California will spend $536 million on wildfire prevention through forest and vegetation management, clearing fuel around rural homes and retrofitting buildings in high-risk areas to harden them against wildfires.  The California Senate and Assembly passed the bill on April 12, which the governor signed the following day, allowing the funds to be spent ahead of the July 1 start to the fiscal year.  
The Modesto Bee (Calif.), April 13, 2021

In California, $536 million has been set aside for wildfire prevention as drought and increased fire danger put the state at risk of another historic wildfire season.  The funds would cover forest maintenance, defensible space, home hardening and vegetation management.  
NBC (N.Y.), April 8, 2021",4/8/2021,5/8/2021,estimated,4/9/2021,State,California,CA,0,0,0,0,1,0,1,0,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/53937,,
53903,6,Additional firefighters hired in California,"Anticipating another devastating wildfire season, California Gov. Gavin Newsom announced that an additional 1,400 firefighters would be hired after a second consecutive dry winter.  The governor used his emergency authority to spend $80.74 million to hire the firefighters.
Napa Valley Register (Calif.), March 31, 2021",3/30/2021,6/30/2021,reported,4/2/2021,State,California,CA,0,0,0,0,1,0,1,0,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/53903,,
53876,6,Notices sent to California water users,"The State Water Board sent notices to California’s 40,000 water users, including small farms and big cities, to alert them to prepare for cuts in water deliveries.  This is the first step before ordering an end to water draws.
San Francisco Chronicle (Calif.), March 23, 2021",3/22/2021,4/21/2021,estimated,3/24/2021,State,California,CA,0,1,0,0,0,0,1,0,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/53876,,
53831,6,"U.S. Bureau of Reclamation funded drought preparation, response projects in the West","The Bureau of Reclamation is awarding $15.4 million for projects in the West in preparation and response to drought.  The WaterSMART Drought Program funding will use $54.9 in non-federal cost-share to finish projects in seven Western states.  States receiving funds are Arizona, California, Colorado, Kansas, Nevada, North Dakota and Utah.
Seattlepi.Com (Wash.), Feb. 12, 2021",2/12/2021,3/14/2021,estimated,3/10/2021,State,California,CA,0,0,0,0,0,0,1,0,0,1,1,7,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/53831,,
50846,6,Extreme fire behavior in California,"California's 2020 fire season was historic with 9,917 wildfires that charred 4,257,863 acres, per Cal Fire.
USA Today (McLean, Va.), Feb. 3, 2021

More than 4 million acres have burned in California as the state continued to endure massive wildfires, mostly in the northern part of the state.  The amount of land burned is more than twice the previous record area burned during a single year, which occurred in 2018 when blazes charred more than 1.67 million acres.  The August Complex exceeded 1 million acres, another record.
Many dead trees, upwards of 150 million, were killed during the state's recent five-year drought, and were fueling current wildfires.
Napa Valley Register (Calif.), Oct. 6, 2020

Since the start of 2020, California has endured over 7,900 wildfires that consumed more than 3.6 million acres, according to Cal Fire data.
Desert Sun (Palm Springs, Calif.), Sept. 21, 2020

Drought and heat in California were leading to extreme fire behavior.  Recently numerous fires have grown by tens of thousands of acres in a matter of hours, events that have become more common.  The Creek Fire in Sierra National Forest near Yosemite National Park was one such fire that trapper hundreds of campers who had to be airlifted to safety.  
This far in 2020, California has seen a record 3,900 square miles torched by wildfires as it enters what is typically the height of the fire season.
Napa Valley Register (Calif.), Sept. 10, 2020

A historically warm, dry February raised the likelihood of a difficult fire season in California.  In Mendocino National Park in northern California, U.S. Forest Service crews were trying to extinguish a blaze burning through timber.  
State firefighters have battled 280 small fires, compared to just 85 by this time last year.  In a rare February event, the U.S. Forest Service put out a fire at the 4,000 level where snow ought to cover the landscape at this time of year.
KRON4 (San Francisco, Calif.), Feb. 26, 2020",1/1/2020,12/31/2020,reported,3/1/2021,State,California,CA,0,0,0,0,1,0,0,0,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/50846,,
53763,6,Hay stocks down in Western U.S.,"Hay stocks in Colorado on Dec. 1 were down 15 percent, alfalfa hay production was down 11.9 percent, and other hay production was down 32.1 percent.  New Mexico hay stocks on Dec. 1 were down 36.4 percent for the lowest hay stocks since 1973.  Alfalfa hay production was down 12.1 percent, and other hay production was down 21.8 percent.  
The 16 western and plains states, excluding Texas, had December 1 hay stocks down 5.8 percent year over year.",12/1/2020,1/26/2021,reported,2/2/2021,State,California,CA,0,1,0,0,0,1,0,0,0,0,1,16,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/53763,,
53749,6,Burn permits suspended in two California counties,"Dry conditions and significant fire weather led Cal Fire to suspend all burn permits within the State Responsibility Area and Local Responsibility Areas under contract with Cal Fire in Monterey and San Benito counties effective Jan. 14.  
Since the start of 2021, more than 75 wildfires have burned over 50 acres.  
King City Rustler (Calif.), Jan. 21, 2021",1/14/2021,2/13/2021,estimated,2/1/2021,State,California,CA,0,0,0,0,1,0,1,0,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/53749,,
51647,6,"Drought, wildfire causes birds to adjust migratory path","Drought and wildfires may be driving birds into different migratory routes as birds rarely seen in South Padre Island were making an appearance.  Some of the rare visitors were the painted redstart, Scott’s oriole, hermit warbler, broad-billed and calliope hummingbirds, and the Say’s phoebe, which were hundreds and even more than a thousand miles outside of their normal ranges far to the west.  
Brownsville Herald (Texas), Oct 26, 2020",10/26/2020,11/25/2020,estimated,11/2/2020,State,California,CA,0,0,0,0,0,1,0,0,0,0,1,3,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/51647,,
51644,6,Drought increased number of cattle in U.S. feedlots,"September cattle placements into feedlots increased 5.9 percent from one year ago, bringing the number of cattle on feed to 11.717 million head, as of Oct. 1, for the highest count since 1996, according to the U.S. Department of Agriculture.  More cattle were on feed as drought reduced the amount of available pasture.
Bloomberg (New York), Oct 23, 2020",10/1/2020,10/31/2020,estimated,10/28/2020,State,California,CA,0,1,0,0,0,1,0,0,0,0,1,51,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/51644,,
51626,6,Hay prices rising in U.S.,"Cattle feed in the U.S. was becoming pricier with hay prices rising six percent compared to one year ago to $137 per ton in August, while alfalfa dropped four percent to $172 per ton, per USDA estimates.  Non-alfalfa hay crops were adversely affected by drought as alfalfa is typically irrigated and managed differently than other hay crops.
Oklahoma Farm Report (Oklahoma City), Oct 21, 2020",8/31/2020,10/21/2020,reported,10/23/2020,State,California,CA,0,1,0,0,0,1,0,0,0,0,1,14,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/51626,,
51445,6,Opposition to Utah's plan to draw from Colorado River,"Utah’s plan to divert 86,000 acre-feet of water from the Colorado River to Washington County in southwest Utah drew strong opposition from water officials from Arizona, California, Colorado, Nevada, New Mexico and Wyoming.  Utah is entitled to the water under century-old agreements between the states, but there is concern that such a diversion would lower the level of Lake Powell, potentially resulting in cuts to cities such as Phoenix and Las Vegas.
Las Vegas Sun (Nev.), Sept. 9, 2020",9/9/2020,10/9/2020,estimated,9/10/2020,State,California,CA,0,0,0,0,0,0,1,0,0,1,1,7,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/51445,,
51370,6,Hundreds of wildfires burning in California,"Amid a historic fire season, California has had more acres burn in 2020 than in most other years and the active fall fire season is yet to come.  As 7,002 fires charred the landscape, more than 1.4 million acres have burned, compared to 2019 when 4,292 fires consumed 56,000 acres by this time.
The Golden State’s second and third largest fires ever were currently burning.  The LNU Lightning Complex near Vacaville was the second largest fire at 350,030 acres and was 22 percent contained.  The third largest, the SCU Lightning Complex in the South and East Bay, were 10 percent contained at 347,196 acres.
Statewide, 625 individual fires were burning.
The Mercury News (San Jose, Calif.), Aug 25, 2020

California wildfires have burned more than 1.2 million acres, or 1,875 square miles, through Aug. 24, according to Daniel Berlant, assistant deputy director with Cal Fire.  The state endured more than 13,000 lightning strikes, igniting more than 600 wildfires since Aug. 15.  
ABC News (New York), Aug. 24, 2020

More than 360 wildfires were burning across California as the parched state entered its second week of a heatwave, with many of those blazes moving through areas of brushland, rural spaces, canyons and dense forest to the north, east and south of San Francisco.  At least three people lost their lives.  More than 60,000 people were evacuated from their homes as fires charred roughly 780 square miles.  
On Aug. 18, Gov. Gavin Newsom declared a state of emergency for the Golden State to make available resources for fighting the wave of fires, many of them sparked by lightning. Most of California was abnormally dry or in drought.
Las Vegas Sun (Nev.), Aug. 21, 2020",8/18/2020,9/17/2020,estimated,8/24/2020,State,California,CA,0,0,0,0,1,0,1,0,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/51370,,
51278,6,Beef cow slaughter higher in drought-stricken parts of U.S.,"The beef cow slaughter in region 6, encompassing Arkansas, Louisiana, New Mexico, Oklahoma and Texas, was up 7,900 head or 15 percent, compared to one year ago.  Beef cow slaughter in region 9, which includes Arizona and California, was up 6,300 head or 46 percent from one year ago.
Drovers Cattle Network (Lenexa, Kan.), Aug. 3, 2020",7/20/2020,8/19/2020,estimated,8/6/2020,State,California,CA,0,1,0,0,0,0,0,0,0,0,1,7,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/51278,,
51184,6,"Pasture, rangeland conditions in U.S. deteriorating","Pasture and rangeland conditions suffered in much of the West and Southwest, due to drought.  Critical cattle-producing states were experiencing a dramatic increase in pasture and rangeland rated poor to very poor, while the portion of pasture and rangeland rated good to excellent decreased in much of the rest of the country.  Dry, hot weather decreased the percentage of acres categorized as good to excellent by 36 percent nationally.
Montrose Daily Press (Colo.), July 21, 2020",7/21/2020,8/20/2020,estimated,7/22/2020,State,California,CA,0,1,0,0,0,1,0,0,0,0,1,51,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/51184,,
51090,6,Bureau of Reclamation asking public to help prevent wildland fires,"The Bureau of Land Management asked the public to help prevent wildland fires amid a hot, dry summer with increasing wildfire activity in the West.  Roughly 87 percent of wildfires are caused by people. 
Klamath Falls Herald and News (Ore.), June 23, 2020",6/23/2020,7/23/2020,estimated,6/23/2020,State,California,CA,0,0,0,0,1,0,1,0,0,0,1,11,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/51090,,
